UID        PID  PPID   LWP  C NLWP STIME TTY          TIME CMD
dalpend+ 29020  9190 29031  0   23 11:21 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29032  0   23 11:21 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29033  0   23 11:21 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29048  0   23 11:21 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29049  0   23 11:21 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29050  0   23 11:21 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29051  0   23 11:21 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29052  0   23 11:21 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29054  0   23 11:21 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29055  0   23 11:21 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29056  0   23 11:21 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29057  0   23 11:21 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29362  0   23 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29385  0   23 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29389  0   23 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29390  0   23 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29020  9190 29391  0   23 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 29 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29154  2434 29154  0    5 11:21 ?        00:00:01 /usr/bin/evince /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 03 - Posix Threads/EI.PA_2020-21_Ficha03-Posix_Threads_v1.6.pdf
dalpend+ 29154  2434 29155  0    5 11:21 ?        00:00:00 /usr/bin/evince /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 03 - Posix Threads/EI.PA_2020-21_Ficha03-Posix_Threads_v1.6.pdf
dalpend+ 29154  2434 29156  0    5 11:21 ?        00:00:00 /usr/bin/evince /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 03 - Posix Threads/EI.PA_2020-21_Ficha03-Posix_Threads_v1.6.pdf
dalpend+ 29154  2434 29158  0    5 11:21 ?        00:00:00 /usr/bin/evince /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 03 - Posix Threads/EI.PA_2020-21_Ficha03-Posix_Threads_v1.6.pdf
dalpend+ 29154  2434 29168  0    5 11:21 ?        00:00:00 /usr/bin/evince /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 03 - Posix Threads/EI.PA_2020-21_Ficha03-Posix_Threads_v1.6.pdf
dalpend+ 29360  9190 29360  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29364  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29366  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29367  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29368  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29369  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29370  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29371  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29372  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29373  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29374  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29375  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29376  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29377  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29378  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29379  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29380  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29360  9190 29381  0   18 11:22 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 30 -isForBrowser -prefsLen 10472 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 29495 10400 29495  3   25 11:22 ?        00:00:08 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29496  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29497  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29498  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29499  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29500  0   25 11:22 ?        00:00:01 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29501  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29502  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29503  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29504  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29505  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29506  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29508  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29509  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29510  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
dalpend+ 29495 10400 29511  0   25 11:22 ?        00:00:00 /usr/share/code/code --type=renderer --disable-color-correct-rendering --no-sandbox --field-trial-handle=1591796137952921654,7288808877260376568,131072 --enable-features=WebComponentsV0Enabled --disable-features=SpareRendererForSitePerProcess --lang=en-US --enable-crash-reporter=f47faed5-d452-4989-9423-46742cd0d861,no_channel --global-crash-keys=f47faed5-d452-4989-9423-46742cd0d861,no_channel,_companyName=Microsoft,_productName=VSCode,_version=1.49.3 --standard-schemes=vscode-webview,vscode-webview-resource --secure-schemes=vscode-webview,vscode-webview-resource --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-webview-resource --fetch-schemes=vscode-webview,vscode-webview-resource --service-worker-schemes --app-path=/usr/share/code/resources/app --node-integration --webview-tag --no-sandbox --no-zygote --native-window-open --preload=/usr/share/code/resources/app/out/vs/base/parts/sandbox/electron-browser/preload.js --background-color=#1e1e1e --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=14 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
